send_offset,event_offset,id,delay,content
4.1264,3.6916,657,0.4348,Log_657
4.1310,3.7832,678,0.3478,Log_678
4.1467,3.9540,716,0.1926,Log_716
4.1493,3.7452,671,0.4041,Log_671
4.1559,3.9107,708,0.2452,Log_708
4.1581,3.5085,617,0.6496,Log_617
4.1637,3.8621,700,0.3016,Log_700
4.1790,3.6027,634,0.5762,Log_634
4.1802,3.9678,719,0.2124,Log_719
4.1883,3.4578,605,0.7305,Log_605
4.1911,3.9122,709,0.2789,Log_709
4.1966,3.6592,645,0.5373,Log_645
4.2021,4.1150,750,0.0872,Log_750
4.2030,3.9786,723,0.2244,Log_723
4.2062,3.8857,703,0.3205,Log_703
4.2111,3.8861,704,0.3250,Log_704
4.2117,4.1277,754,0.0841,Log_754
4.2180,4.1032,745,0.1149,Log_745
4.2401,3.3819,589,0.8582,Log_589
4.2403,3.2715,565,0.9688,Log_565
4.2433,3.7186,661,0.5247,Log_661
4.2446,3.6753,651,0.5693,Log_651
4.2496,3.7391,669,0.5105,Log_669
4.2501,4.1191,752,0.1310,Log_752
4.2510,3.9082,707,0.3429,Log_707
4.2562,4.0121,728,0.2442,Log_728
4.2575,3.8308,692,0.4268,Log_692
4.2584,2.7678,476,1.4906,Log_476
4.2645,3.8105,685,0.4539,Log_685
4.2709,3.8614,699,0.4095,Log_699
4.2719,3.7256,667,0.5464,Log_667
4.2752,3.6321,637,0.6431,Log_637
4.2929,3.9813,724,0.3116,Log_724
4.2980,3.9626,718,0.3354,Log_718
4.2988,4.1034,746,0.1954,Log_746
4.3004,4.0627,736,0.2377,Log_736
4.3049,4.2453,777,0.0595,Log_777
4.3066,4.1377,756,0.1689,Log_756
4.3073,3.3069,574,1.0005,Log_574
4.3123,3.9780,722,0.3343,Log_722
4.3136,4.1853,767,0.1283,Log_767
4.3152,4.0994,743,0.2158,Log_743
4.3255,3.7516,674,0.5739,Log_674
4.3259,1.8811,299,2.4448,Log_299
4.3321,3.7523,675,0.5798,Log_675
4.3358,4.1659,763,0.1699,Log_763
4.3368,3.3784,587,0.9584,Log_587
4.3402,3.6385,639,0.7017,Log_639
4.3417,1.8092,285,2.5325,Log_285
4.3433,4.2034,772,0.1398,Log_772
4.3484,3.5705,627,0.7778,Log_627
4.3523,3.7763,677,0.5760,Log_677
4.3524,3.9890,725,0.3633,Log_725
4.3645,4.0538,735,0.3107,Log_735
4.3681,3.8652,702,0.5029,Log_702
4.3756,4.1249,753,0.2507,Log_753
4.3771,4.1191,751,0.2580,Log_751
4.3863,2.8809,497,1.5053,Log_497
4.3911,3.5904,630,0.8007,Log_630
4.3941,4.1397,757,0.2543,Log_757
4.3961,4.2478,779,0.1483,Log_779
4.3970,4.3184,800,0.0785,Log_800
4.4041,1.9217,305,2.4824,Log_305
4.4044,3.5967,632,0.8077,Log_632
4.4105,4.0821,741,0.3284,Log_741
4.4131,4.1005,744,0.3126,Log_744
4.4161,4.0038,727,0.4124,Log_727
4.4227,4.3203,802,0.1024,Log_802
4.4294,4.2114,774,0.2180,Log_774
4.4424,3.9376,711,0.5048,Log_711
4.4466,3.9454,713,0.5013,Log_713
4.4500,4.0635,737,0.3865,Log_737
4.4597,3.9750,720,0.4847,Log_720
4.4687,3.8156,687,0.6530,Log_687
4.4693,3.4066,594,1.0627,Log_594
4.4819,4.3503,807,0.1316,Log_807
4.4955,3.9559,717,0.5396,Log_717
4.4981,4.2660,782,0.2322,Log_782
4.5010,4.3443,805,0.1566,Log_805
4.5109,3.6622,647,0.8488,Log_647
4.5161,3.5777,628,0.9384,Log_628
4.5182,3.6497,644,0.8685,Log_644
4.5236,4.2774,786,0.2462,Log_786
4.5258,4.1067,748,0.4192,Log_748
4.5310,4.0278,730,0.5032,Log_730
4.5386,4.3153,799,0.2233,Log_799
4.5483,3.8372,693,0.7111,Log_693
4.5547,4.4273,825,0.1273,Log_825
4.5554,4.4343,828,0.1211,Log_828
4.5557,4.2174,775,0.3383,Log_775
4.5563,4.0920,742,0.4643,Log_742
4.5598,4.3060,794,0.2539,Log_794
4.5608,4.2841,789,0.2767,Log_789
4.5658,4.0775,740,0.4883,Log_740
4.5677,4.4238,824,0.1439,Log_824
4.5704,3.7980,682,0.7724,Log_682
4.5721,4.3580,808,0.2141,Log_808
4.5768,4.2260,776,0.3508,Log_776
4.5795,3.9468,714,0.6327,Log_714
4.5908,4.2752,785,0.3156,Log_785
4.6015,4.1761,765,0.4255,Log_765
4.6033,4.4012,821,0.2021,Log_821
4.6052,4.3707,814,0.2346,Log_814
4.6054,4.4386,829,0.1668,Log_829
4.6099,4.4775,834,0.1324,Log_834
4.6133,4.4459,831,0.1674,Log_831
4.6168,4.3672,813,0.2496,Log_813
4.6168,4.5085,841,0.1083,Log_841
4.6194,4.1582,762,0.4612,Log_762
4.6210,4.2853,790,0.3357,Log_790
4.6249,4.2867,791,0.3382,Log_791
4.6320,4.5562,850,0.0759,Log_850
4.6359,4.2978,792,0.3381,Log_792
4.6377,4.3325,803,0.3052,Log_803
4.6380,4.1757,764,0.4623,Log_764
4.6407,4.4100,822,0.2307,Log_822
4.6428,4.1836,766,0.4592,Log_766
4.6501,4.1427,758,0.5074,Log_758
4.6547,3.7839,679,0.8708,Log_679
4.6553,4.0654,738,0.5900,Log_738
4.6602,4.2710,784,0.3892,Log_784
4.6686,4.5328,846,0.1357,Log_846
4.6713,4.5141,842,0.1573,Log_842
4.6737,4.3663,810,0.3074,Log_810
4.6746,4.5236,844,0.1509,Log_844
4.6763,4.0521,734,0.6242,Log_734
4.6793,3.2439,557,1.4354,Log_557
4.6810,4.5638,851,0.1172,Log_851
4.6844,4.5267,845,0.1578,Log_845
4.6870,3.9925,726,0.6945,Log_726
4.6924,3.6952,658,0.9972,Log_658
4.7056,4.3710,815,0.3346,Log_815
4.7106,4.3898,818,0.3208,Log_818
4.7215,4.4406,830,0.2809,Log_830
4.7240,4.6219,863,0.1022,Log_863
4.7252,4.5333,847,0.1919,Log_847
4.7254,4.1040,747,0.6214,Log_747
4.7289,1.7653,276,2.9636,Log_276
4.7365,3.8407,694,0.8958,Log_694
4.7383,4.3467,806,0.3916,Log_806
4.7412,4.2063,773,0.5349,Log_773
4.7473,3.4129,595,1.3345,Log_595
4.7487,4.5549,849,0.1938,Log_849
4.7544,4.1986,771,0.5558,Log_771
4.7587,4.5687,852,0.1899,Log_852
4.7592,3.8466,696,0.9126,Log_696
4.7669,3.2724,566,1.4945,Log_566
4.7743,4.5540,848,0.2203,Log_848
4.7779,4.2820,787,0.4959,Log_787
4.7827,4.5831,854,0.1997,Log_854
4.7873,4.6334,864,0.1540,Log_864
4.7874,4.0442,732,0.7433,Log_732
4.7935,4.5998,857,0.1937,Log_857
4.7990,3.9471,715,0.8519,Log_715
4.7997,4.3429,804,0.4569,Log_804
4.8025,3.8881,706,0.9144,Log_706
4.8216,4.3104,795,0.5111,Log_795
4.8245,4.6435,867,0.1810,Log_867
4.8264,4.5030,840,0.3234,Log_840
4.8317,4.1576,761,0.6741,Log_761
4.8349,3.8227,689,1.0121,Log_689
4.8377,4.4711,832,0.3667,Log_832
4.8420,4.1302,755,0.7118,Log_755
4.8451,4.7372,888,0.1078,Log_888
4.8595,3.7507,673,1.1089,Log_673
4.8626,4.4145,823,0.4480,Log_823
4.8686,4.6760,872,0.1926,Log_872
4.8689,4.7093,884,0.1596,Log_884
4.8693,4.3123,796,0.5570,Log_796
4.8703,4.1445,759,0.7258,Log_759
4.8721,4.4892,836,0.3829,Log_836
4.8760,4.6571,869,0.2189,Log_869
4.8907,4.6370,865,0.2537,Log_865
4.8931,4.2486,780,0.6445,Log_780
4.8984,4.7299,886,0.1686,Log_886
4.9028,4.7052,882,0.1976,Log_882
4.9041,4.7458,891,0.1583,Log_891
4.9067,4.3670,812,0.5397,Log_812
4.9148,4.7049,881,0.2099,Log_881
4.9175,4.7049,880,0.2126,Log_880
4.9228,3.5212,619,1.4016,Log_619
4.9238,4.7379,889,0.1859,Log_889
4.9291,4.6430,866,0.2861,Log_866
4.9335,4.6173,862,0.3162,Log_862
4.9385,4.6999,877,0.2386,Log_877
4.9601,4.3836,817,0.5766,Log_817
4.9652,4.7071,883,0.2580,Log_883
4.9661,4.1889,769,0.7772,Log_769
4.9797,4.6070,859,0.3727,Log_859
4.9840,4.7931,897,0.1909,Log_897
4.9871,3.9770,721,1.0101,Log_721
4.9882,4.9062,922,0.0819,Log_922
4.9943,4.4310,827,0.5632,Log_827
4.9986,4.8898,917,0.1088,Log_917
5.0061,4.1101,749,0.8960,Log_749
5.0228,4.8374,907,0.1854,Log_907
5.0237,2.7870,478,2.2367,Log_478
5.0257,4.8307,905,0.1950,Log_905
5.0275,4.3202,801,0.7073,Log_801
5.0343,4.8097,899,0.2245,Log_899
5.0350,4.8173,901,0.2176,Log_901
5.0411,4.6655,871,0.3755,Log_871
5.0462,4.7902,896,0.2560,Log_896
5.0537,4.8889,916,0.1647,Log_916
5.0586,4.4304,826,0.6282,Log_826
5.0656,4.9979,945,0.0677,Log_945
5.0674,4.7483,892,0.3191,Log_892
5.0699,4.9015,919,0.1684,Log_919
5.0708,4.4713,833,0.5995,Log_833
5.0725,2.0925,336,2.9800,Log_336
5.0731,4.9353,929,0.1378,Log_929
5.0758,4.9728,939,0.1030,Log_939
5.0879,4.8487,909,0.2392,Log_909
5.0898,4.7393,890,0.3505,Log_890
5.1054,4.5911,856,0.5143,Log_856
5.1092,4.7310,887,0.3783,Log_887
5.1184,4.9038,921,0.2146,Log_921
5.1227,4.8561,911,0.2667,Log_911
5.1235,4.9381,931,0.1854,Log_931
5.1293,5.0011,947,0.1282,Log_947
5.1341,5.0348,953,0.0993,Log_953
5.1356,4.8185,903,0.3171,Log_903
5.1466,4.9927,943,0.1538,Log_943
5.1494,4.7488,893,0.4006,Log_893
5.1513,4.4916,837,0.6596,Log_837
5.1532,4.2469,778,0.9063,Log_778
5.1559,4.9390,932,0.2169,Log_932
5.1686,4.9884,941,0.1801,Log_941
5.1749,4.8983,918,0.2766,Log_918
5.1774,4.8755,914,0.3020,Log_914
5.1806,4.6531,868,0.5276,Log_868
5.1835,4.8156,900,0.3679,Log_900
5.1896,5.0704,963,0.1191,Log_963
5.1943,2.1020,339,3.0922,Log_339
5.1982,5.1268,977,0.0714,Log_977
5.2045,4.2657,781,0.9388,Log_781
5.2067,4.2829,788,0.9237,Log_788
5.2123,4.9032,920,0.3090,Log_920
5.2139,4.9939,944,0.2201,Log_944
5.2149,4.8175,902,0.3975,Log_902
5.2177,4.8649,912,0.3528,Log_912
5.2211,4.9256,926,0.2955,Log_926
5.2267,5.0783,968,0.1484,Log_968
5.2371,5.0310,951,0.2061,Log_951
5.2421,4.6960,876,0.5461,Log_876
5.2482,4.5199,843,0.7283,Log_843
5.2519,5.0191,949,0.2328,Log_949
5.2615,4.9985,946,0.2630,Log_946
5.2718,4.2665,783,1.0053,Log_783
5.2745,4.9282,927,0.3463,Log_927
5.2796,5.1485,982,0.1311,Log_982
5.2856,4.9187,924,0.3669,Log_924
5.2907,4.3920,819,0.8987,Log_819
5.2935,4.9700,938,0.3235,Log_938
5.2969,3.9438,712,1.3531,Log_712
5.2973,4.8034,898,0.4938,Log_898
5.3080,4.9688,937,0.3392,Log_937
5.3181,4.6587,870,0.6594,Log_870
5.3228,4.9308,928,0.3919,Log_928
5.3247,5.1637,984,0.1610,Log_984
5.3254,4.9606,935,0.3647,Log_935
5.3313,5.1895,991,0.1419,Log_991
5.3399,5.1824,989,0.1575,Log_989
5.3402,3.7116,660,1.6285,Log_660
5.3432,5.2595,998,0.0836,Log_998
5.3437,4.6897,874,0.6541,Log_874
5.3486,4.6097,860,0.7388,Log_860
5.3516,3.7197,662,1.6319,Log_662
5.3615,5.2340,995,0.1276,Log_995
5.3637,4.3136,798,1.0501,Log_798
5.3750,5.1670,986,0.2080,Log_986
5.3809,4.8348,906,0.5462,Log_906
5.3821,4.5764,853,0.8058,Log_853
5.3838,5.2986,1009,0.0852,Log_1009
5.3895,5.2363,996,0.1531,Log_996
5.3933,5.2749,1001,0.1184,Log_1001
5.3986,5.2935,1007,0.1051,Log_1007
5.3988,5.3133,1016,0.0855,Log_1016
5.4005,5.0314,952,0.3691,Log_952
5.4081,4.6907,875,0.7173,Log_875
5.4199,5.3163,1017,0.1036,Log_1017
5.4209,3.7201,663,1.7007,Log_663
5.4228,5.0548,959,0.3680,Log_959
5.4337,5.0439,956,0.3899,Log_956
5.4408,4.6156,861,0.8252,Log_861
5.4640,5.0023,948,0.4617,Log_948
5.4707,4.4817,835,0.9890,Log_835
5.4749,4.2989,793,1.1760,Log_793
5.4791,5.1315,978,0.3476,Log_978
5.4845,5.3893,1032,0.0953,Log_1032
5.4848,5.0515,957,0.4333,Log_957
5.4873,5.3004,1010,0.1869,Log_1010
5.4893,5.3886,1031,0.1008,Log_1031
5.4965,5.0202,950,0.4763,Log_950
5.5021,5.4198,1034,0.0822,Log_1034
5.5051,4.5902,855,0.9149,Log_855
5.5148,4.7793,894,0.7356,Log_894
5.5208,5.1238,975,0.3970,Log_975
5.5234,5.1426,981,0.3808,Log_981
5.5298,5.4227,1036,0.1071,Log_1036
5.5394,5.0730,967,0.4664,Log_967
5.5432,5.2239,993,0.3193,Log_993
5.5469,5.0715,965,0.4754,Log_965
5.5495,4.1981,770,1.3514,Log_770
5.5517,5.3621,1024,0.1895,Log_1024
5.5583,5.0718,966,0.4865,Log_966
5.5626,5.0933,971,0.4693,Log_971
5.5696,5.1834,990,0.3862,Log_990
5.5724,5.1807,988,0.3917,Log_988
5.5757,5.0972,972,0.4785,Log_972
5.5792,5.0994,973,0.4798,Log_973
5.5802,5.1376,979,0.4426,Log_979
5.5807,5.4658,1042,0.1150,Log_1042
5.5862,4.8385,908,0.7477,Log_908
5.5876,4.3711,816,1.2164,Log_816
5.5904,5.2814,1003,0.3090,Log_1003
5.5928,4.9880,940,0.6049,Log_940
5.5939,5.5022,1050,0.0917,Log_1050
5.6008,4.9108,923,0.6900,Log_923
5.6035,5.0705,964,0.5330,Log_964
5.6074,5.5098,1052,0.0976,Log_1052
5.6133,5.2751,1002,0.3382,Log_1002
5.6138,5.3763,1028,0.2374,Log_1028
5.6145,5.0813,969,0.5333,Log_969
5.6186,5.4011,1033,0.2175,Log_1033
5.6213,5.2972,1008,0.3240,Log_1008
5.6264,5.3088,1015,0.3176,Log_1015
5.6275,5.3686,1026,0.2588,Log_1026
5.6287,5.2858,1004,0.3430,Log_1004
5.6325,5.5482,1058,0.0843,Log_1058
5.6404,4.9381,930,0.7023,Log_930
5.6413,5.1093,974,0.5320,Log_974
5.6441,5.5061,1051,0.1380,Log_1051
5.6560,5.4232,1037,0.2327,Log_1037
5.6572,5.1488,983,0.5084,Log_983
5.6651,5.5321,1057,0.1330,Log_1057
5.6715,5.2915,1006,0.3800,Log_1006
5.6947,5.5715,1065,0.1232,Log_1065
5.6948,5.3663,1025,0.3285,Log_1025
5.7017,5.3192,1018,0.3825,Log_1018
5.7038,5.5596,1061,0.1442,Log_1061
5.7041,4.3960,820,1.3081,Log_820
5.7110,5.3450,1021,0.3659,Log_1021
5.7116,5.3336,1019,0.3780,Log_1019
5.7136,5.3031,1011,0.4105,Log_1011
5.7138,5.4772,1045,0.2366,Log_1045
5.7308,5.1407,980,0.5901,Log_980
5.7352,5.5262,1055,0.2090,Log_1055
5.7361,4.8513,910,0.8847,Log_910
5.7429,4.3136,797,1.4293,Log_797
5.7491,4.6033,858,1.1458,Log_858
5.7493,5.0897,970,0.6596,Log_970
5.7516,5.2896,1005,0.4620,Log_1005
5.7637,5.2104,992,0.5534,Log_992
5.7642,5.5012,1048,0.2631,Log_1048
5.7644,5.4766,1044,0.2878,Log_1044
5.7664,5.5207,1053,0.2457,Log_1053
5.7715,5.5878,1070,0.1838,Log_1070
5.7800,4.0675,739,1.7125,Log_739
5.7900,5.5017,1049,0.2883,Log_1049
5.7903,0.1105,15,5.6798,Log_15
5.8084,5.3067,1013,0.5018,Log_1013
5.8115,5.6313,1082,0.1802,Log_1082
5.8226,5.5911,1071,0.2315,Log_1071
5.8248,5.3557,1023,0.4691,Log_1023
5.8264,5.5751,1066,0.2513,Log_1066
5.8270,5.2286,994,0.5984,Log_994
5.8352,5.3749,1027,0.4604,Log_1027
5.8475,5.6303,1081,0.2171,Log_1081
5.8494,5.4287,1038,0.4207,Log_1038
5.8520,5.5545,1060,0.2975,Log_1060
5.8526,4.9515,934,0.9011,Log_934
5.8566,5.6012,1073,0.2554,Log_1073
5.8582,5.6245,1078,0.2337,Log_1078
5.8665,5.7058,1089,0.1607,Log_1089
5.8770,5.6259,1079,0.2511,Log_1079
5.8805,5.7228,1092,0.1578,Log_1092
5.8959,5.7488,1096,0.1471,Log_1096
5.8978,5.7595,1099,0.1383,Log_1099
5.9124,5.7381,1094,0.1744,Log_1094
5.9174,4.8805,915,1.0369,Log_915
5.9232,5.5669,1063,0.3564,Log_1063
5.9236,5.6241,1077,0.2994,Log_1077
5.9344,4.1888,768,1.7456,Log_768
5.9377,5.3039,1012,0.6339,Log_1012
5.9417,5.0561,960,0.8856,Log_960
5.9423,5.7509,1097,0.1914,Log_1097
5.9439,4.7802,895,1.1637,Log_895
5.9464,5.6538,1084,0.2926,Log_1084
5.9484,5.6031,1074,0.3453,Log_1074
5.9547,4.7264,885,1.2283,Log_885
5.9689,5.7899,1106,0.1790,Log_1106
5.9776,5.7378,1093,0.2398,Log_1093
5.9903,4.7027,878,1.2876,Log_878
5.9935,4.9254,925,1.0681,Log_925
5.9976,5.5772,1067,0.4204,Log_1067
6.0175,4.0152,729,2.0023,Log_729
6.0232,5.0522,958,0.9710,Log_958
6.0250,5.3847,1030,0.6403,Log_1030
6.0315,5.4356,1039,0.5959,Log_1039
6.0388,5.3072,1014,0.7316,Log_1014
6.0507,4.9465,933,1.1042,Log_933
6.0547,5.2597,999,0.7950,Log_999
6.0560,4.7027,879,1.3533,Log_879
6.0592,5.8137,1108,0.2455,Log_1108
6.0648,4.0371,731,2.0277,Log_731
6.0742,5.4922,1047,0.5820,Log_1047
6.0789,5.7463,1095,0.3325,Log_1095
6.0854,5.8053,1107,0.2802,Log_1107
6.0927,5.6567,1085,0.4360,Log_1085
6.0931,5.3815,1029,0.7116,Log_1029
6.1073,4.4933,839,1.6141,Log_839
6.1103,5.6280,1080,0.4823,Log_1080
6.1108,5.0355,954,1.0753,Log_954
6.1111,6.0201,1138,0.0910,Log_1138
6.1114,5.9271,1122,0.1843,Log_1122
6.1173,5.5530,1059,0.5643,Log_1059
6.1173,5.8960,1117,0.2213,Log_1117
6.1180,5.7856,1105,0.3324,Log_1105
6.1211,5.6106,1076,0.5105,Log_1076
6.1242,5.8675,1116,0.2567,Log_1116
6.1343,5.0419,955,1.0924,Log_955
6.1538,5.7728,1101,0.3810,Log_1101
6.1600,5.7183,1091,0.4417,Log_1091
6.1678,5.9137,1118,0.2541,Log_1118
6.1692,5.5318,1056,0.6375,Log_1056
6.1718,6.0476,1144,0.1242,Log_1144
6.1756,5.9327,1123,0.2429,Log_1123
6.1766,5.9231,1121,0.2534,Log_1121
6.2014,5.7107,1090,0.4908,Log_1090
6.2043,4.9626,936,1.2417,Log_936
6.2048,6.0584,1146,0.1464,Log_1146
6.2094,6.0143,1134,0.1951,Log_1134
6.2175,5.6090,1075,0.6085,Log_1075
6.2312,5.7787,1103,0.4526,Log_1103
6.2427,6.1833,1181,0.0594,Log_1181
6.2483,5.9682,1126,0.2801,Log_1126
6.2652,5.6719,1086,0.5933,Log_1086
6.2659,6.0043,1131,0.2616,Log_1131
6.2771,5.9724,1127,0.3047,Log_1127
6.2811,6.0310,1140,0.2501,Log_1140
6.2874,5.9514,1125,0.3360,Log_1125
6.2896,5.2413,997,1.0483,Log_997
6.2911,6.1405,1168,0.1507,Log_1168
6.2917,6.1280,1165,0.1637,Log_1165
6.2920,5.4215,1035,0.8706,Log_1035
6.3144,6.2168,1185,0.0976,Log_1185
6.3157,6.2295,1188,0.0862,Log_1188
6.3164,6.0394,1142,0.2769,Log_1142
6.3198,5.9189,1120,0.4009,Log_1120
6.3298,5.8155,1109,0.5143,Log_1109
6.3327,6.1018,1159,0.2308,Log_1159
6.3329,6.1724,1175,0.1606,Log_1175
6.3437,5.0571,961,1.2866,Log_961
6.3564,6.1306,1166,0.2258,Log_1166
6.3571,6.0368,1141,0.3203,Log_1141
6.3591,4.9915,942,1.3676,Log_942
6.3667,6.1659,1174,0.2008,Log_1174
6.3698,6.1809,1178,0.1889,Log_1178
6.3724,6.2569,1192,0.1155,Log_1192
6.3727,6.0051,1132,0.3676,Log_1132
6.3833,6.1058,1160,0.2775,Log_1160
6.3845,5.8256,1111,0.5588,Log_1111
6.3860,6.3360,1206,0.0500,Log_1206
6.3884,6.2724,1194,0.1160,Log_1194
6.3921,5.3355,1020,1.0566,Log_1020
6.3971,6.2489,1190,0.1482,Log_1190
6.3990,6.1825,1179,0.2165,Log_1179
6.4000,5.4509,1040,0.9491,Log_1040
6.4018,6.1618,1172,0.2400,Log_1172
6.4026,6.2677,1193,0.1349,Log_1193
6.4088,6.2871,1198,0.1217,Log_1198
6.4111,6.3607,1214,0.0504,Log_1214
6.4125,6.3571,1213,0.0553,Log_1213
6.4128,5.6994,1088,0.7134,Log_1088
6.4260,5.6806,1087,0.7454,Log_1087
6.4322,6.1113,1161,0.3209,Log_1161
6.4326,6.0889,1155,0.3437,Log_1155
6.4332,6.1139,1162,0.3193,Log_1162
6.4526,6.4026,1225,0.0500,Log_1225
6.4562,6.0434,1143,0.4128,Log_1143
6.4568,5.9507,1124,0.5061,Log_1124
6.4604,6.0930,1156,0.3674,Log_1156
6.4635,6.2038,1183,0.2597,Log_1183
6.4732,6.1559,1171,0.3173,Log_1171
6.4738,5.9860,1128,0.4877,Log_1128
6.4759,6.0183,1135,0.4577,Log_1135
6.4836,6.0588,1147,0.4248,Log_1147
6.4862,6.1336,1167,0.3527,Log_1167
6.4918,6.1747,1176,0.3171,Log_1176
6.4931,5.6347,1083,0.8584,Log_1083
6.5023,6.1514,1170,0.3509,Log_1170
6.5142,6.0822,1152,0.4320,Log_1152
6.5161,6.0116,1133,0.5046,Log_1133
6.5201,4.8223,904,1.6978,Log_904
6.5324,5.9982,1129,0.5342,Log_1129
6.5329,6.1280,1164,0.4049,Log_1164
6.5383,6.0191,1136,0.5192,Log_1136
6.5488,6.2992,1199,0.2495,Log_1199
6.5492,6.3700,1218,0.1791,Log_1218
6.5546,6.1628,1173,0.3917,Log_1173
6.5611,6.0786,1151,0.4825,Log_1151
6.5644,5.5837,1069,0.9807,Log_1069
6.5780,6.2298,1189,0.3482,Log_1189
6.5978,6.0875,1154,0.5103,Log_1154
6.6083,5.8319,1112,0.7763,Log_1112
6.6085,5.5712,1064,1.0373,Log_1064
6.6096,6.4308,1233,0.1787,Log_1233
6.6151,6.3688,1217,0.2463,Log_1217
6.6177,6.3640,1216,0.2537,Log_1216
6.6219,6.4294,1231,0.1926,Log_1231
6.6234,5.8610,1114,0.7624,Log_1114
6.6273,6.1002,1158,0.5271,Log_1158
6.6313,6.4755,1241,0.1557,Log_1241
6.6358,6.4117,1228,0.2241,Log_1228
6.6525,6.5632,1256,0.0894,Log_1256
6.6532,6.3545,1212,0.2987,Log_1212
6.6536,6.0245,1139,0.6290,Log_1139
6.6634,6.5155,1248,0.1479,Log_1248
6.6927,6.4972,1246,0.1954,Log_1246
6.7048,6.1473,1169,0.5575,Log_1169
6.7049,6.4622,1237,0.2426,Log_1237
6.7076,6.2801,1197,0.4275,Log_1197
6.7111,6.2781,1196,0.4330,Log_1196
6.7156,6.5423,1250,0.1733,Log_1250
6.7185,6.4347,1234,0.2838,Log_1234
6.7293,6.4621,1236,0.2672,Log_1236
6.7340,6.3443,1210,0.3897,Log_1210
6.7369,6.3469,1211,0.3900,Log_1211
6.7474,6.6271,1269,0.1203,Log_1269
6.7605,5.8235,1110,0.9369,Log_1110
6.7711,6.6351,1272,0.1360,Log_1272
6.7772,6.6286,1270,0.1486,Log_1270
6.7817,6.5933,1262,0.1883,Log_1262
6.7838,6.1832,1180,0.6005,Log_1180
6.7943,6.6648,1276,0.1295,Log_1276
6.7989,6.3610,1215,0.4378,Log_1215
6.8052,6.0664,1148,0.7387,Log_1148
6.8094,6.3978,1224,0.4116,Log_1224
6.8115,6.4069,1227,0.4046,Log_1227
6.8121,6.4883,1244,0.3239,Log_1244
6.8145,6.2727,1195,0.5419,Log_1195
6.8148,6.0827,1153,0.7321,Log_1153
6.8286,6.4052,1226,0.4234,Log_1226
6.8293,6.5999,1265,0.2294,Log_1265
6.8415,6.5951,1263,0.2464,Log_1263
6.8433,6.3119,1201,0.5314,Log_1201
6.8495,6.3427,1209,0.5068,Log_1209
6.8515,6.7373,1289,0.1142,Log_1289
6.8518,6.6179,1267,0.2339,Log_1267
6.8536,6.7997,1305,0.0539,Log_1305
6.8554,6.4690,1240,0.3864,Log_1240
6.8851,6.4936,1245,0.3915,Log_1245
6.8985,6.6153,1266,0.2832,Log_1266
6.8998,5.8643,1115,1.0355,Log_1115
6.9081,6.3181,1203,0.5899,Log_1203
6.9124,6.3405,1207,0.5719,Log_1207
6.9125,6.4308,1232,0.4816,Log_1232
6.9174,6.8521,1314,0.0654,Log_1314
6.9199,6.3208,1204,0.5991,Log_1204
6.9271,6.8118,1307,0.1154,Log_1307
6.9277,6.3028,1200,0.6249,Log_1200
6.9358,6.6249,1268,0.3109,Log_1268
6.9443,6.7567,1293,0.1875,Log_1293
6.9529,6.5798,1260,0.3731,Log_1260
6.9546,6.2230,1186,0.7316,Log_1186
6.9558,4.3644,809,2.5914,Log_809
6.9577,6.7388,1290,0.2188,Log_1290
6.9629,6.7964,1302,0.1665,Log_1302
6.9631,6.7854,1299,0.1777,Log_1299
6.9631,6.2284,1187,0.7348,Log_1187
6.9760,6.5645,1257,0.4114,Log_1257
6.9788,6.5969,1264,0.3819,Log_1264
6.9861,6.5323,1249,0.4538,Log_1249
6.9930,6.7547,1292,0.2383,Log_1292
7.0020,6.6995,1282,0.3025,Log_1282
7.0034,6.5487,1252,0.4548,Log_1252
7.0059,5.7851,1104,1.2208,Log_1104
7.0118,6.6855,1278,0.3263,Log_1278
7.0179,6.4811,1242,0.5367,Log_1242
7.0329,6.0959,1157,0.9369,Log_1157
7.0355,6.3222,1205,0.7133,Log_1205
7.0373,5.2617,1000,1.7756,Log_1000
7.0430,6.8983,1321,0.1448,Log_1321
7.0437,6.6366,1273,0.4071,Log_1273
7.0453,6.8070,1306,0.2384,Log_1306
7.0503,6.7740,1296,0.2763,Log_1296
7.0509,6.6981,1281,0.3528,Log_1281
7.0535,6.4354,1235,0.6181,Log_1235
7.0561,6.4635,1238,0.5926,Log_1238
7.0568,6.7065,1283,0.3503,Log_1283
7.0603,6.5626,1255,0.4977,Log_1255
7.0691,5.1737,987,1.8954,Log_987
7.0731,6.8390,1312,0.2340,Log_1312
7.0778,6.3955,1223,0.6823,Log_1223
7.0824,6.8661,1315,0.2163,Log_1315
7.0947,6.5751,1258,0.5196,Log_1258
7.0957,7.0324,1339,0.0634,Log_1339
7.0966,6.5509,1253,0.5457,Log_1253
7.0995,6.7675,1295,0.3321,Log_1295
7.1054,6.5060,1247,0.5994,Log_1247
7.1093,6.0200,1137,1.0893,Log_1137
7.1138,6.2498,1191,0.8641,Log_1191
7.1142,6.9546,1327,0.1596,Log_1327
7.1178,6.5769,1259,0.5408,Log_1259
7.1307,6.8215,1309,0.3092,Log_1309
7.1338,6.7573,1294,0.3765,Log_1294
7.1366,6.8855,1317,0.2511,Log_1317
7.1371,6.9809,1333,0.1561,Log_1333
7.1495,7.0932,1359,0.0563,Log_1359
7.1503,6.5826,1261,0.5677,Log_1261
